"ID"@"CONTRACT_NAME"@"DEPOSIT"@"END_DATE"@"LINK_ID"@"START_DATE"@"TS_TIMESTAMP"@"FI_ACCOUNT_ID"@"PD_CONTACT_PERSON_ID"@"CO_STATE_ID"@"CO_TYPE_ID"@"CO_PAYMENT_SCHEDULE_TYPE_ID"@"PD_SALES_PERSON_ID"@"IS_EXCLUDE_FROM_UNFLOWN_HOURS"@"IS_SHOWN_IN_PAYMENT_REQUEST"@"INCLUDE_DOMESTIC_RATE"@"ENABLE_MANAGEMENT_FEE"@"MINIMUM_REQUIRED_BALANCE"@"PAYMENT_TERMS"@"CONTRACT_MS_ID"@"PAYMENT_SCHEDULE_MS_ID"@"SYMBOL"
74892@"Vale contract #1028"@2@24/05/20@1004@24/05/19@31/05/19 14:21:12,761000000@73216@59329@3@1@6@212916@0@1@0@0@200@5@""@""@"€"
74937@"Contract QA Test 5"@0@24/05/20@1006@24/05/19@31/05/19 14:26:45,937000000@73217@129973@3@1@5@181622@0@1@0@1@10000000@5@""@""@"$"
74879@"Contract QA Test 7 - using account 6 from exited contract"@0@23/05/20@1008@24/05/19@31/05/19 14:19:32,033000000@73218@212916@3@1@5@131975@0@1@0@1@15000000@5@""@""@"€"
74886@"TESTING contrms-1026 v8"@0@26/05/21@1014@26/05/19@31/05/19 14:20:38,864000000@73237@131975@3@1@6@131975@0@1@0@1@1100@5@""@""@"€"
74872@"CONTRACT #test #two #aircraft #3"@0@27/05/21@1019@27/05/19@31/05/19 14:17:59,217000000@73242@131975@3@1@6@131975@0@1@0@1@10000@5@""@""@"€"
74878@"Contract QA Test 7"@0@26/05/20@1029@27/05/19@31/05/19 14:19:25,231000000@73219@131975@3@1@6@212916@0@1@0@1@25000000@5@""@""@"€"
74868@"Contract 3"@0@27/05/20@1034@27/05/19@31/05/19 14:17:31,342000000@73260@129973@3@1@6@212916@0@1@0@0@0@5@""@""@"€"
74883@"CONTRACT QA TEST #005 v2"@79792@01/01/21@1035@01/05/19@31/05/19 14:19:56,671000000@73261@59329@3@1@6@131975@0@1@0@1@79797900@5@""@""@"€"
74918@"CONTRACT dev#1027"@0@27/05/21@1039@27/05/19@31/05/19 14:23:47,666000000@73266@131975@3@1@6@131975@0@1@0@1@10000@5@""@""@"€"
74889@"CONTRACT dev#final #3"@0@27/05/21@1040@27/05/19@31/05/19 14:20:55,664000000@73267@131975@3@1@6@131975@0@1@0@1@10000@5@""@""@"€"
75075@"FINAL TEST OFICIAL"@0@27/05/21@1041@27/05/19@04/06/19 18:30:59,469000000@73269@131975@3@1@6@131975@0@1@0@1@10000@5@""@""@"€"
75435@"FINAL TEST OFICIAL"@4567@27/05/21@1042@27/05/19@11/06/19 12:06:49,083000000@73270@131975@3@1@6@131975@0@1@0@0@10000@5@""@""@"€"
74869@"CONTRACT QA TEST #006"@879524@31/12/20@1043@01/01/19@31/05/19 14:17:38,534000000@73271@212916@3@1@5@131975@0@1@0@1@979797900@5@""@""@"€"
74894@"GarbCoT1"@6666666@28/05/20@1048@28/05/19@31/05/19 14:21:27,939000000@73277@131975@3@1@6@131975@0@1@0@1@1000000@5@""@""@"$"
74890@"Indiancontract1"@11000000@29/05/20@1051@29/05/19@31/05/19 14:20:57,326000000@73280@131975@3@1@6@131975@0@1@0@1@1000000@5@""@""@"$"
74943@"Vitalij migration test"@0@29/05/20@1056@30/05/19@31/05/19 14:27:17,367000000@73285@131975@3@1@6@131975@0@1@0@1@1000000@5@""@""@"€"
75438@"Contract QA Test 10 #do not use"@65000000@10/09/20@1067@15/03/18@11/06/19 12:18:15,231000000@73435@131975@3@1@5@212916@0@1@0@1@50000000@5@""@""@"€"
75470@"CONTRACT QA TEST #013"@12345@30/11/20@1072@11/06/19@11/06/19 16:07:26,693000000@73486@131975@3@1@6@131975@0@1@0@0@98797800@5@""@""@"€"
75570@"Aberdeen test"@0@17/06/23@1077@17/06/19@17/06/19 07:41:29,298000000@73489@131975@3@1@5@131975@0@1@0@0@5000000@5@""@""@"¥"
